site,longitude,latitude,model,var,mag,baseline,predicted,climate,rings,Comp.1,Comp.2,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
458,-112.4042188,36.15268122,randfor,temp,2,7.5734301,16.2040005,warm.Pwinter,mid,-0.794941691,1.727194779,90,163,44,7362,293,-75,368,183,119,188,1,385,52,13,33,125,53,108,105
458,-112.408,36.149,DGVM-full-400ppm,temp,2,15.68133333,14.75033333,warm.Pwinter,mid,-0.794941691,1.727194779,90,163,44,7362,293,-75,368,183,119,188,1,385,52,13,33,125,53,108,105
458,-112.4042188,36.15268122,DRS,ppt,1.2,83.33333333,80,warm.Pwinter,mid,-0.794941691,1.727194779,90,163,44,7362,293,-75,368,183,119,188,1,385,52,13,33,125,53,108,105
458,-112.4042188,36.15268122,AK,ppt,0.9,6.240606461,6.304145041,warm.Pwinter,mid,-0.794941691,1.727194779,90,163,44,7362,293,-75,368,183,119,188,1,385,52,13,33,125,53,108,105
458,-112.408,36.149,DGVM-full-400ppm,ppt,1.1,15.68133333,15.95633333,warm.Pwinter,mid,-0.794941691,1.727194779,90,163,44,7362,293,-75,368,183,119,188,1,385,52,13,33,125,53,108,105
458,-112.4042188,36.15268122,randfor,temp,4,7.5734301,21.8857002,warm.Pwinter,mid,-0.794941691,1.727194779,90,163,44,7362,293,-75,368,183,119,188,1,385,52,13,33,125,53,108,105
458,-112.4042188,36.15268122,DRS,temp,2,83.33333333,76.66666667,warm.Pwinter,mid,-0.794941691,1.727194779,90,163,44,7362,293,-75,368,183,119,188,1,385,52,13,33,125,53,108,105
459,-112.3462188,36.14333122,DRS,temp,0.2,70,73.33333333,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,randfor,ppt,1.2,9.7111502,16.7835007,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,randfor,temp,0.2,9.7111502,11.1384001,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.349,36.141,DGVM-full-400ppm,temp,2,14.206,15.614,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,AK,temp,4,6.240606461,5.675410559,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.349,36.141,DGVM-full-400ppm,temp,4,14.206,13.046,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,DRS,ppt,0.9,70,73.33333333,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,randfor,temp,2,9.7111502,13.007,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,randfor,temp,4,9.7111502,13.2868004,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,DRS,ppt,1.1,70,73.33333333,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.349,36.141,DGVM-full-400ppm,ppt,1.2,14.206,16.51633333,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.349,36.141,DGVM-full-400ppm,temp,0.2,14.206,16.62066667,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,AK,ppt,0.9,6.240606461,6.290548945,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,DRS,temp,4,70,70,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,AK,ppt,1.1,6.240606461,6.191060485,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,AK,ppt,1.2,6.240606461,6.14190787,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,DRS,ppt,1.2,70,73.33333333,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,randfor,ppt,1.1,9.7111502,14.6599998,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.349,36.141,DGVM-full-400ppm,ppt,1.1,14.206,17.45466667,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,randfor,ppt,0.9,9.7111502,16.5193005,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,AK,temp,0.2,6.240606461,6.211054224,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,DRS,temp,2,70,76.66666667,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.3462188,36.14333122,AK,temp,2,6.240606461,5.951302698,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
459,-112.349,36.141,DGVM-full-400ppm,ppt,0.9,14.206,12.09733333,warm.Pwinter,mid,-0.26321766,1.917713338,84,163,44,7268,285,-79,364,176,114,181,-3,402,54,13,33,130,55,112,111
460,-112.3810188,36.13398122,DRS,ppt,1.1,86.66666667,83.33333333,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,randfor,ppt,0.9,5.19101,11.0733004,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,AK,temp,2,6.240606461,5.738406299,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,DRS,ppt,1.2,86.66666667,83.33333333,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.383,36.133,DGVM-full-400ppm,ppt,1.1,14.797,15.90766667,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,randfor,temp,0.2,5.19101,6.1321402,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,DRS,temp,0.2,86.66666667,86.66666667,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,AK,ppt,0.9,6.240606461,6.305396502,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,DRS,ppt,0.9,86.66666667,83.33333333,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,randfor,ppt,1.2,5.19101,11.7585001,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,randfor,temp,4,5.19101,21.6595001,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,AK,temp,0.2,6.240606461,6.188469377,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.383,36.133,DGVM-full-400ppm,temp,2,14.797,12.98166667,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.383,36.133,DGVM-full-400ppm,ppt,1.2,14.797,15.25066667,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,randfor,ppt,1.1,5.19101,9.7699003,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,AK,temp,4,6.240606461,5.276619678,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,randfor,temp,2,5.19101,22.7763004,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.383,36.133,DGVM-full-400ppm,temp,4,14.797,12.72866667,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,DRS,temp,4,86.66666667,70,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,AK,ppt,1.1,6.240606461,6.176482159,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,AK,ppt,1.2,6.240606461,6.113016756,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.3810188,36.13398122,DRS,temp,2,86.66666667,76.66666667,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.383,36.133,DGVM-full-400ppm,ppt,0.9,14.797,13.03033333,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
460,-112.383,36.133,DGVM-full-400ppm,temp,0.2,14.797,14.50733333,warm.Pwinter,mid,-0.802657887,1.678332039,90,164,44,7356,293,-75,368,183,119,188,1,384,52,13,32,125,53,108,104
461,-112.3114188,36.09658122,AK,temp,2,6.240606461,5.767604284,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,randfor,temp,2,5.18259,21.3171997,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,randfor,temp,0.2,5.18259,5.85748,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,DRS,ppt,1.1,80,80,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,randfor,ppt,0.9,5.18259,11.4235001,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,randfor,temp,4,5.18259,21.2250996,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,DRS,ppt,1.2,80,80,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,randfor,ppt,1.2,5.18259,12.2915001,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,AK,temp,0.2,6.240606461,6.191610989,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,DRS,temp,0.2,80,80,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,DRS,ppt,0.9,80,83.33333333,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,DRS,temp,2,80,83.33333333,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,randfor,ppt,1.1,5.18259,10.2400999,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,AK,ppt,1.1,6.240606461,6.180289176,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.308,36.099,DGVM-full-400ppm,ppt,1.2,13.92733333,14.568,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.308,36.099,DGVM-full-400ppm,ppt,1.1,13.92733333,15.90933333,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,AK,temp,4,6.240606461,5.330452959,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,AK,ppt,1.2,6.240606461,6.120554875,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,AK,ppt,0.9,6.240606461,6.30151242,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.308,36.099,DGVM-full-400ppm,ppt,0.9,13.92733333,13.60666667,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.308,36.099,DGVM-full-400ppm,temp,4,13.92733333,12.107,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.308,36.099,DGVM-full-400ppm,temp,0.2,13.92733333,15.02533333,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.308,36.099,DGVM-full-400ppm,temp,2,13.92733333,13.06966667,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
461,-112.3114188,36.09658122,DRS,temp,4,80,66.66666667,warm.Pwinter,mid,-0.650563071,1.709651413,88,164,44,7298,291,-76,367,180,117,185,0,386,53,13,33,127,53,110,104
462,-112.2998188,36.08723122,DRS,ppt,1.1,83.33333333,83.33333333,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,DRS,ppt,0.9,83.33333333,86.66666667,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,AK,ppt,0.9,6.240606461,6.297992004,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,DRS,temp,2,83.33333333,86.66666667,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,DRS,ppt,1.2,83.33333333,83.33333333,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.299,36.091,DGVM-full-400ppm,temp,4,14.046,12.787,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,AK,ppt,1.2,6.240606461,6.127399254,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,AK,temp,2,6.240606461,5.796109223,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.299,36.091,DGVM-full-400ppm,ppt,0.9,14.046,11.70433333,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,AK,temp,0.2,6.240606461,6.194664253,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.299,36.091,DGVM-full-400ppm,ppt,1.2,14.046,16.29233333,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,randfor,temp,2,1.82067,11.6121998,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,AK,temp,4,6.240606461,5.383272016,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.299,36.091,DGVM-full-400ppm,temp,0.2,14.046,14.54933333,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.299,36.091,DGVM-full-400ppm,ppt,1.1,14.046,16.17666667,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,randfor,ppt,1.1,1.82067,9.0911703,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,DRS,temp,0.2,83.33333333,83.33333333,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,AK,ppt,1.1,6.240606461,6.183743799,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,randfor,ppt,0.9,1.82067,9.2070198,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,randfor,temp,4,1.82067,20.316,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,randfor,ppt,1.2,1.82067,11.3738003,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,DRS,temp,4,83.33333333,66.66666667,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.299,36.091,DGVM-full-400ppm,temp,2,14.046,14.625,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
462,-112.2998188,36.08723122,randfor,temp,0.2,1.82067,2.04774,warm.Pwinter,mid,-0.558616192,1.732290774,87,164,44,7307,289,-77,366,179,116,184,-1,389,53,13,33,127,54,110,105
463,-112.2882188,36.07788122,DRS,ppt,1.2,70,66.66666667,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.291,36.074,DGVM-full-400ppm,ppt,0.9,13.374,12.132,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.291,36.074,DGVM-full-400ppm,temp,0.2,13.374,14.495,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,DRS,ppt,1.1,70,66.66666667,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,DRS,temp,4,70,73.33333333,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.291,36.074,DGVM-full-400ppm,temp,4,13.374,14.03666667,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,AK,ppt,1.2,6.240606461,6.130747944,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,randfor,ppt,1.2,6.5977602,14.0851002,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,DRS,temp,0.2,70,73.33333333,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,DRS,ppt,0.9,70,70,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,AK,ppt,1.1,6.240606461,6.18543331,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.291,36.074,DGVM-full-400ppm,ppt,1.2,13.374,16.042,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.291,36.074,DGVM-full-400ppm,ppt,1.1,13.374,14.876,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,DRS,temp,2,70,80,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,randfor,ppt,0.9,6.5977602,14.2187004,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,AK,temp,4,6.240606461,5.443052012,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.291,36.074,DGVM-full-400ppm,temp,2,13.374,16.39066667,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,randfor,ppt,1.1,6.5977602,11.6405001,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,AK,ppt,0.9,6.240606461,6.296271749,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,randfor,temp,0.2,6.5977602,6.9746399,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,randfor,temp,2,6.5977602,14.2840004,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,randfor,temp,4,6.5977602,20.5564003,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,AK,temp,2,6.240606461,5.828202601,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
463,-112.2882188,36.07788122,AK,temp,0.2,6.240606461,6.198085756,warm.Pwinter,mid,-0.500019501,1.756670722,86,164,44,7276,288,-78,366,178,115,183,-2,390,53,13,33,127,54,110,106
464,-112.2534188,36.04983122,DRS,temp,2,80,86.66666667,warm.Pwinter,mid,-0.720090627,1.58774633,89,165,44,7340,291,-78,369,181,119,186,0,380,53,13,34,126,53,109,101
464,-112.2534188,36.04983122,randfor,ppt,1.2,5.20367,14.0753002,warm.Pwinter,mid,-0.720090627,1.58774633,89,165,44,7340,291,-78,369,181,119,186,0,380,53,13,34,126,53,109,101
464,-112.2534188,36.04983122,AK,temp,2,6.240606461,5.706668195,warm.Pwinter,mid,-0.720090627,1.58774633,89,165,44,7340,291,-78,369,181,119,186,0,380,53,13,34,126,53,109,101
464,-112.2534188,36.04983122,DRS,ppt,0.9,80,83.33333333,warm.Pwinter,mid,-0.720090627,1.58774633,89,165,44,7340,291,-78,369,181,119,186,0,380,53,13,34,126,53,109,101
464,-112.249,36.049,DGVM-full-400ppm,temp,0.2,15.914,12.66666667,warm.Pwinter,mid,-0.720090627,1.58774633,89,165,44,7340,291,-78,369,181,119,186,0,380,53,13,34,126,53,109,101
464,-112.249,36.049,DGVM-full-400ppm,ppt,1.1,15.914,15.27666667,warm.Pwinter,mid,-0.720090627,1.58774633,89,165,44,7340,291,-78,369,181,119,186,0,380,53,13,34,126,53,109,101
464,-112.2534188,36.04983122,DRS,ppt,1.1,80,80,warm.Pwinter,mid,-0.720090627,1.58774633,89,165,44,7340,291,-78,369,181,119,186,0,380,53,13,34,126,53,109,101
464,-112.249,36.049,DGVM-full-400ppm,ppt,1.2,15.914,16.602,warm.Pwinter,mid,-0.720090627,1.58774633,89,165,44,7340,291,-78,369,181,119,186,0,380,53,13,34,126,53,109,101
